study_name,agent_,year_,type_,LO-count,GO-count,LO-H1-avg,LO-H1-std,LO-H2-avg,LO-H2-std,LO-H3-avg,LO-H3-std,GO-H1-avg,GO-H1-std,GO-H2-avg,GO-H2-std,GO-H3-avg,GO-H3-std,LO-F01,LO-F02,LO-F03,LO-F04,LO-F05,LO-F06,LO-F07,LO-F08,LO-F09,LO-F10,LO-F11,LO-F12,LO-F13,LO-F14,LO-F15,LO-F16,LO-F17,LO-F18,LO-F19,LO-F20,LO-F21,LO-F22,LO-F23,LO-F24,LO-F25,LO-F26,LO-F27,LO-F28,LO-F29,LO-F30,LO-F31,LO-F32,LO-F33,LO-F34,LO-F35,LO-F36,GO-F01,GO-F02,GO-F03,GO-F04,GO-F05,GO-F06,GO-F07,GO-F08,GO-F09,GO-F10,GO-F11,GO-F12,GO-F13,GO-F14,GO-F15,GO-F16,GO-F17,GO-F18,GO-F19,GO-F20,GO-F21,GO-F22,GO-F23,GO-F24,GO-F25,GO-F26,GO-F27,GO-F28,GO-F29,GO-F30,GO-F31,GO-F32,GO-F33,GO-F34,GO-F35,GO-F36
Spratling2010,gpt_oss_120b_repb,2010.0,computational,7,5,0.9,0.173,0.9,0.1,0.2,0.0,1.0,0.0,0.9,0.1,1.0,0.0,,1.0,,0.6,,1.0,,,1.0,,,,1.0,,,,,,,,,,0.8,,,,,,0.2,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,0.8,,,1.0,,,,1.0,,,,,,
Srinivasan1982,gpt_oss_120b_repb,1982.0,theoretical,8,2,0.96,0.049,0.867,0.189,0.0,0.0,0.6,0.0,0.0,0.0,0.6,0.0,0.9,,1.0,1.0,,0.9,,,,1.0,,,1.0,,,,,,,0.6,,,1.0,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,
VanDerveer2021,gpt_oss_120b_repb,2021.0,empirical,8,5,0.467,0.457,0.0,0.0,0.5,0.3,0.6,0.283,1.0,0.0,0.0,0.0,0.6,-0.4,0.2,0.6,,1.0,,0.8,,,,,,,,,,,,,,,,,,,,,,0.2,0.8,,,,,,0.2,,0.6,,,0.6,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Wacongne2011,gpt_oss_120b_repb,2011.0,empirical,8,7,0.0,0.906,0.7,0.1,0.8,0.0,0.667,0.34,0.8,0.2,0.8,0.0,,,,-0.8,-1.0,0.8,,,,,,1.0,0.8,,,,,,,,0.6,,,,,,0.8,,,0.8,,,,,,,,,,,,0.8,,,,,0.2,1.0,1.0,,,,,,,,0.6,,,,,,0.8,,,0.8,,,,,,
Wacongne2012,gpt_oss_120b_repb,2012.0,computational,15,14,0.357,0.807,0.9,0.1,0.95,0.05,0.78,0.299,0.867,0.094,0.7,0.356,1.0,0.6,0.9,-0.8,-1.0,0.8,,,,,,1.0,1.0,0.8,1.0,,,0.8,0.8,,,,1.0,,0.9,,,,,,1.0,,,,,,1.0,,0.9,,,1.0,,0.2,,,,0.8,1.0,0.8,1.0,,,0.8,0.8,,,,0.8,,0.9,,,0.2,,,,,,1.0,,
Westerberg&Xiong2025,gpt_oss_120b_repb,2025.0,empirical,18,17,-0.35,0.92,-0.267,0.525,-0.5,0.764,-0.9,0.173,-0.714,0.554,-0.667,0.745,-1.0,-1.0,-1.0,0.9,,-1.0,,,,,1.0,,0.2,,,,,0.2,,0.0,-1.0,-1.0,0.0,,-1.0,-1.0,0.0,,-1.0,-1.0,,1.0,,,,,-1.0,-1.0,-0.6,,,-1.0,,,,,,,-1.0,,,,,-1.0,,-1.0,-0.6,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,,-1.0,-1.0,,1.0,,,,
Yamins2014,gpt_oss_120b_repb,2014.0,computational,3,2,0.4,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,,,,,,,,0.2,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,,,,,,
Attinger2017,gpt_oss_120b_indep,2017.0,empirical,14,0,0.9,0.153,0.8,0.179,0.533,0.411,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.8,,,0.6,,,1.0,,1.0,1.0,1.0,,,0.6,,1.0,,,0.8,,0.6,,1.0,0.0,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bakhtiari2021,gpt_oss_120b_indep,2021.0,computational,5,7,0.8,0.0,0.8,0.0,0.8,0.0,0.8,0.0,0.7,0.1,0.35,0.779,,,,,,0.8,,,,,,,0.8,,,,,,,,,,,,,0.8,0.8,,,0.8,,,,,,,,,,,,0.8,,,,,,,0.8,,,,,,,,,,,0.6,-1.0,0.8,0.8,,,0.8,,,,,,
Bastos2012,gpt_oss_120b_indep,2012.0,theoretical,18,19,0.629,0.517,0.75,0.26,0.933,0.094,0.629,0.517,0.825,0.156,0.55,0.669,0.6,,0.8,,,1.0,,0.8,,1.0,0.8,-0.6,0.6,0.6,0.8,1.0,,1.0,,,,0.8,1.0,0.2,1.0,1.0,0.8,,,,,,,,,,0.6,,0.8,,-0.6,1.0,,0.8,,1.0,0.8,,1.0,0.8,0.8,1.0,,0.6,,,,0.8,1.0,0.6,1.0,1.0,0.8,,,,,,,,-0.6,
Bastos2020,gpt_oss_120b_indep,2020.0,empirical,0,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.173,0.8,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0,,0.6,,,,,1.0,,1.0,0.8,0.6,,0.8,,,,,,,
Bekinschtein2009,gpt_oss_120b_indep,2009.0,empirical,7,5,0.0,0.0,0.667,0.34,0.7,0.3,-0.2,0.0,0.9,0.1,0.1,0.7,,,,0.0,0.0,,,,,,,,1.0,,,,,,,,0.8,,0.2,,,,0.4,,,,,,,,,1.0,,,,,,,,-0.2,,,,,1.0,,,,,,,,0.8,,,,,,0.8,,,,,,,,,-0.6
Chao2018,gpt_oss_120b_indep,2018.0,empirical,8,9,0.7,0.1,0.8,0.179,0.8,0.0,0.8,0.163,0.96,0.08,0.8,0.0,,,,,,0.8,,0.6,,,,,1.0,,,0.6,,,,,1.0,0.8,0.6,,,,,,,0.8,,,,,,,,,,,,0.6,1.0,0.8,,,,,1.0,,,1.0,,,,,1.0,0.8,1.0,,,,,,,0.8,,,,,,
Friston2010,gpt_oss_120b_indep,2010.0,theoretical,6,6,0.6,0.0,1.0,0.0,0.8,0.2,0.0,0.0,0.867,0.189,0.9,0.1,,,,,0.6,,,,,,,,1.0,,,,1.0,,,,,,1.0,,0.6,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,0.6,,,,1.0,,,,,,1.0,,0.8,1.0,,,,,,,,,,
Furutachi2024,gpt_oss_120b_indep,2024.0,empirical,8,7,0.64,0.625,0.2,0.566,0.0,0.0,0.85,0.166,1.0,0.0,-1.0,0.0,1.0,,-0.6,,,,0.8,,1.0,,,1.0,0.6,,,,,,,-0.6,,,,0.6,,,,,,,,,,,,,1.0,,,,,,0.8,,0.6,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,-1.0,,,
Garret2020,gpt_oss_120b_indep,2020.0,empirical,4,6,0.8,0.163,0.6,0.0,0.0,0.0,0.8,0.141,0.1,0.1,0.0,0.0,,,,,,0.6,,,0.8,,,1.0,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.6,,0.8,,,1.0,0.2,,,,,,,,,,,0.0,,,,,,,,,,,,
Greedy2022,gpt_oss_120b_indep,2022.0,computational,5,3,0.0,0.0,0.0,0.0,0.75,0.166,0.0,0.0,0.0,0.0,0.7,0.1,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.8,0.6,0.6,,,,,,1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.6,0.8,,,,,,,,,,
Hertag2020,gpt_oss_120b_indep,2020.0,computational,10,9,0.657,0.531,0.133,0.471,0.0,0.0,0.686,0.533,0.8,0.0,0.6,0.0,0.8,-0.6,0.8,,,0.6,,,1.0,,1.0,1.0,0.8,,,-0.2,,,,,,-0.2,,,,,,,,,,,,,,,0.8,-0.6,0.8,,,0.8,,,1.0,,1.0,1.0,0.8,,,,,,,,,,,,,,,,,,,,,0.6,,
Jiang&Rao2024,gpt_oss_120b_indep,2024.0,computational,6,6,0.733,0.094,0.6,0.0,0.7,0.1,0.8,0.0,1.0,0.0,0.8,0.0,,,,,,0.8,,,,0.8,,0.6,0.6,,,,,,,,,,,,,0.6,0.8,,,,,,,,,,,,,,,0.8,,,,0.8,,0.8,1.0,,,,,,,,,,,,,0.8,0.8,,,,,,,,,
Keller2012,gpt_oss_120b_indep,2012.0,empirical,4,4,0.7,0.1,0.8,0.2,0.0,0.0,0.9,0.1,1.0,0.0,0.0,0.0,,,,,,0.8,,,,,,0.6,1.0,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
Keller2018,gpt_oss_120b_indep,2018.0,theoretical,8,9,0.867,0.094,1.0,0.0,0.733,0.094,0.8,0.141,0.8,0.2,0.8,0.0,0.8,,,,,0.8,,,,,,1.0,1.0,,,,,1.0,,,,,,,0.8,0.6,,,,,0.8,,,,,,0.8,,,,,0.8,0.6,,,,,1.0,1.0,,,,,0.6,,,,,,,0.8,0.8,,,,,0.8,,,,,
Kiebel2008,gpt_oss_120b_indep,2008.0,computational,8,7,0.8,0.163,1.0,0.0,-0.133,0.736,0.867,0.189,1.0,0.0,0.3,0.3,,,,,,0.8,,,,1.0,,0.6,1.0,,,,,,,,,1.0,,,,0.8,,,,,-1.0,,,-0.2,,,,,,,,0.6,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,0.6,,,,,,0.0,,,,
LaoRodriguez2023,gpt_oss_120b_indep,2023.0,empirical,9,2,0.08,0.614,0.8,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.6,0.0,,,-0.6,-0.2,-0.4,0.6,,,,,,1.0,0.8,,,,,,,,,,,0.8,,,,,,,,0.8,,,,0.8,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,0.6,,,,,,,,,
LeeMejias2025,gpt_oss_120b_indep,2025.0,computational,15,14,0.511,0.463,0.65,0.087,0.5,0.3,0.444,0.469,0.75,0.087,0.8,0.0,0.8,0.8,0.6,-0.6,,0.8,,0.6,0.8,,0.0,0.8,0.8,,,,,0.6,0.6,,,,0.6,,0.8,,,,,,,0.2,,,,,0.8,0.8,0.6,-0.6,,0.6,,0.6,0.6,-0.2,,0.8,0.8,,,,,0.8,0.8,,,,0.6,,0.8,,,,,,,,,,,
Mikulasch2023,gpt_oss_120b_indep,2023.0,theoretical,11,11,0.7,0.153,-0.35,0.669,0.8,0.0,0.7,0.153,-0.4,0.693,0.6,0.0,0.6,0.8,0.6,,,1.0,,,0.6,,,0.6,-0.8,,,,-0.8,0.8,,,,,-0.6,,0.8,,,,,,,,,,,,1.0,0.8,0.6,,,0.6,,,0.6,,,0.6,-0.8,,,,-0.8,0.8,,,,,-0.8,,0.6,,,,,,,,,,,
Nejad2025,gpt_oss_120b_indep,2025.0,computational,7,8,0.733,0.094,0.667,0.094,0.8,0.0,0.7,0.1,0.8,0.141,0.5,0.3,,,,,,0.8,,,,,0.6,0.8,0.8,,,,,0.6,,,,,0.6,,0.8,,,,,,,,,,,,,,,,,0.6,,,,,,0.8,0.8,,,,,0.8,1.0,,,,0.6,,0.8,,,,,,,0.2,,,,
Payeur2021,gpt_oss_120b_indep,2021.0,computational,7,5,0.4,0.283,0.8,0.0,0.8,0.0,0.6,0.327,0.6,0.0,0.0,0.0,0.2,,0.2,,,,,,,0.8,,,0.8,,,,,0.8,,,,,0.8,,0.8,,,,,,,,,,,,1.0,,0.2,,,,,,,0.6,,,0.6,,,,,,,,,,0.6,,,,,,,,,,,,,
Rao&Ballard1999,gpt_oss_120b_indep,1999.0,computational,7,8,1.0,0.0,0.867,0.189,0.8,0.163,1.0,0.0,0.867,0.189,0.65,0.497,,,,,,1.0,,,,,,,0.6,,,,,1.0,,,,,1.0,,0.6,1.0,0.8,,,,,,,,,,,,,,,1.0,,,,,,,0.6,,,,,1.0,,,,,1.0,,1.0,1.0,0.8,,,,,,,,,-0.2
Rao2024,gpt_oss_120b_indep,2024.0,theoretical,8,8,0.6,0.0,0.8,0.0,0.6,0.42,0.8,0.0,0.6,0.283,0.8,0.2,,,,,,0.6,,,,,,,0.8,,,,,,,,,,0.8,,1.0,0.6,0.8,,,,0.8,,,-0.2,,,,,,,,0.8,,,,,,,0.8,,,,,,,0.2,,,0.8,,1.0,1.0,0.6,,,,0.6,,,,,
Sacramento2018,gpt_oss_120b_indep,2018.0,computational,10,8,0.7,0.1,0.44,0.388,0.8,0.163,0.9,0.1,0.36,0.571,0.8,0.0,0.6,,,,,0.8,,,,,,,0.8,,,,-0.2,0.8,,0.2,,,0.6,,0.8,,,,,,,,,,1.0,0.6,1.0,,,,,0.8,,,,,,,0.8,,,,,0.8,,,,-0.6,0.8,0.0,0.8,,,,,,,,,,,
Spratling2008,gpt_oss_120b_indep,2008.0,computational,7,7,0.8,0.163,0.8,0.2,0.2,0.4,0.7,0.1,0.333,0.68,0.8,0.2,,,,,0.6,1.0,,,,0.8,,,1.0,,,,,,,,,,0.6,,,0.6,,,,,-0.2,,,,,,,,,,,0.6,,,,0.8,,,1.0,,,-0.6,,,,,,,0.6,,1.0,0.6,,,,,,,,,,
Spratling2010,gpt_oss_120b_indep,2010.0,computational,4,7,0.4,0.2,0.9,0.1,0.0,0.0,0.76,0.196,0.7,0.1,0.0,0.0,,,,,,0.6,,,,,,0.2,1.0,,,,,,,,,,0.8,,,,,,,,,,,,,,0.6,,1.0,,,1.0,0.6,,0.6,,,,0.6,,,,,,,,,,0.8,,,,,,,,,,,,,
Srinivasan1982,gpt_oss_120b_indep,1982.0,theoretical,7,2,0.867,0.094,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.8,,,,,0.8,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,0.0,,,,,-1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VanDerveer2021,gpt_oss_120b_indep,2021.0,empirical,6,0,0.32,0.449,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-0.4,,0.6,,0.0,,0.8,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wacongne2011,gpt_oss_120b_indep,2011.0,empirical,6,5,0.4,0.712,1.0,0.0,0.8,0.0,0.7,0.1,0.6,0.0,0.7,0.1,,,,-0.6,,0.8,,,,,,1.0,1.0,,,,,,,,,,,,,,0.8,,,0.8,,,,,,,,,,,,0.8,,,,,,0.6,,,,,,,,0.6,,,,,,,0.6,,,0.8,,,,,,
Wacongne2012,gpt_oss_120b_indep,2012.0,computational,13,11,0.3,0.922,0.8,0.126,0.9,0.1,0.68,0.371,0.8,0.126,0.8,0.0,1.0,,0.8,-1.0,-1.0,1.0,,,,,,1.0,0.6,0.8,1.0,,,0.8,0.8,,,,,,0.8,,,,,,,,,1.0,,,1.0,,0.8,,0.0,1.0,,,,,,0.6,1.0,0.8,0.6,,,0.8,0.8,,,,,,0.8,,,,,,,,,,,
Westerberg&Xiong2025,gpt_oss_120b_indep,2025.0,empirical,12,10,-0.45,0.74,1.0,0.0,0.4,0.447,-0.867,0.189,-0.9,0.173,-0.2,0.864,-1.0,-1.0,,0.8,,-0.6,,,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,0.6,0.2,,-0.2,,-0.6,-1.0,,,,-1.0,,,,,,,-0.6,,,,,-1.0,,-1.0,,,-1.0,,,,-1.0,,,-0.6,,1.0,,,,
Yamins2014,gpt_oss_120b_indep,2014.0,computational,5,5,0.8,0.0,0.8,0.0,0.5,0.3,0.6,0.0,0.3,0.3,0.8,0.0,0.8,,,,,0.8,,,,,,,0.8,,,,,,,,,,,,0.8,,,,,,,0.2,,,,,0.6,,,,,,,,,,,,0.6,,,,,,,,0.0,,,,0.8,,,,,,,0.8,,,,
,revgss_x,2017.0,empirical,16,11,-0.471,0.492,-0.04,0.602,0.375,0.349,0.012,0.451,-0.4,0.0,-0.4,0.1,0.7,-0.8,-0.5,,,-0.8,,,-0.7,,-0.5,-0.7,0.1,,,-0.4,,-1.0,,,0.4,,0.7,,0.4,0.6,,,,0.7,,,,-0.2,,,-0.5,-0.1,-0.1,0.3,,-0.6,,,0.9,,0.3,-0.1,-0.4,,,,,,,,,,,,-0.3,,,,,,,,,-0.5,,
,revgss_x,2021.0,computational,7,7,0.05,0.25,0.0,0.8,0.2,0.374,0.6,0.0,-0.2,0.5,0.05,0.087,,,,,,0.3,-0.2,,,,,,0.8,,-0.8,,,,,,,,,,,0.3,-0.3,,,0.6,,,,,,,,,,,,0.6,,,,,,,0.3,,,,,,,,,,,-0.7,0.1,0.1,0.1,,,-0.1,,,,,,
,revgss_x,2012.0,theoretical,20,21,0.171,0.474,-0.233,0.424,-0.4,0.274,0.214,0.398,-0.3,0.464,-0.1,0.61,0.3,,0.9,,,-0.2,,0.8,,-0.2,0.0,-0.4,-0.8,0.1,-0.9,0.2,,-0.3,,0.1,,0.1,-0.7,0.1,-0.5,-0.2,-0.1,-0.8,,,,,,,,,0.2,,-0.2,,0.1,1.0,,-0.3,,0.3,0.4,,-0.6,-0.3,-0.8,-0.6,,-0.4,,0.4,,-0.9,0.4,0.1,-0.4,-0.7,0.3,0.9,,,,,,,-0.6,
,revgss_x,2020.0,empirical,14,13,-0.7,0.141,-0.6,0.179,0.467,0.335,-0.7,0.1,-0.1,0.469,-0.117,0.46,,,-0.8,,,-0.8,,-0.5,,,,,-0.7,,,-0.3,,-0.5,,-0.7,,,-0.8,,-0.2,0.6,0.9,0.4,0.6,0.5,,,,,,,,,,,,-0.8,,-0.6,,,,,0.5,,,-0.1,,0.3,,-0.4,,,-0.8,,-0.8,-0.6,0.5,0.0,0.3,-0.1,,,,,,
,revgss_x,2009.0,empirical,10,10,-0.2,0.62,0.05,0.594,-0.7,0.1,0.45,0.364,0.167,0.544,-0.8,0.216,,,,-1.0,0.5,0.3,,,,,,-0.6,0.5,,,,,,,,0.0,0.6,-0.9,,,,-0.6,,,,,,,,,-0.8,,,,,,0.6,,-0.1,,0.4,,0.9,0.0,,,,,,,,-0.4,0.9,,,,,-0.5,,,-0.9,,,,,,-1.0
,revgss_x,2018.0,empirical,10,11,-0.133,0.591,-0.52,0.519,0.5,0.2,-0.4,0.3,0.5,0.415,-0.3,0.6,,,,,,0.7,,-0.5,-0.6,,,,-0.3,,,0.4,,,,,-0.8,-0.9,-1.0,,,,0.3,,,0.7,,,,,,,,,,-0.5,,0.1,-0.5,-0.7,,,,,1.0,,,1.0,,,,,0.3,0.1,0.1,,,,-0.9,,,0.3,,,,,,
,revgss_x,2010.0,theoretical,8,7,0.1,0.294,-0.367,0.685,-0.1,0.5,-0.25,0.35,-0.033,0.403,-0.55,0.25,,,,,0.4,-0.3,,,,0.2,,,0.6,,,,-0.9,,,,,,-0.8,,-0.6,0.4,,,,,,,,,,,,,,,,-0.6,,,,0.1,,,0.2,,,,-0.6,,,,,,0.3,,-0.8,-0.3,,,,,,,,,,
,revgss_x,2024.0,empirical,8,9,0.24,0.338,-0.633,0.205,0.0,0.0,0.1,0.638,-0.65,0.05,-0.8,0.0,0.0,,0.2,,,,0.0,,0.1,,,0.9,-0.4,,,,,,,-0.6,,,,-0.9,,,,,,,,,,,,,-0.9,,0.8,,,,-0.2,,1.0,0.0,,-0.1,-0.6,,,,,,,,,,,-0.7,,,,,,,,,-0.8,,,
,revgss_x,2020.0,empirical,3,2,0.8,0.1,0.9,0.0,0.0,0.0,0.6,0.0,0.7,0.0,0.0,0.0,,,,,,0.7,,,,,,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,
,revgss_x,2022.0,computational,3,1,0.9,0.0,0.8,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,,,0.9,,,,,,,,,,,,,,,,,,,,0.8,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,
,revgss_x,2020.0,computational,7,2,0.825,0.083,0.833,0.047,0.0,0.0,0.5,0.0,0.7,0.0,0.0,0.0,0.8,,0.9,,,0.7,,,,,,0.9,0.9,,,,,0.8,,,,,0.8,,,,,,,,,,,,,,0.5,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,
,revgss_x,2024.0,computational,5,2,0.733,0.125,0.85,0.05,0.0,0.0,0.5,0.0,0.7,0.0,0.0,0.0,,,,,,0.7,,,,0.6,,0.9,0.9,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.7,,,,,,,,,,,,,,,,,,,,,,,
,revgss_x,2012.0,empirical,5,1,0.8,0.1,0.833,0.047,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,,,,,,0.7,,,,,,0.9,0.9,,,,,0.8,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,
,revgss_x,2018.0,theoretical,8,5,0.75,0.112,0.833,0.047,0.9,0.0,0.533,0.047,0.7,0.0,0.9,0.0,0.8,,,,,0.7,,,,0.6,,0.9,0.9,,,,,0.8,,,,,0.8,,0.9,,,,,,,,,,,,0.5,,,,,,0.6,,,0.5,,,0.7,,,,,,,,,,,,0.9,,,,,,,,,,,
,revgss_x,2008.0,computational,5,3,0.733,0.125,0.85,0.05,0.0,0.0,0.5,0.0,0.75,0.05,0.0,0.0,,,,,,0.7,,,,0.6,,0.9,0.9,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.7,,,,,,,,,0.8,,,,,,,,,,,,,,
,revgss_x,2023.0,empirical,4,2,0.833,0.094,0.9,0.0,0.0,0.0,0.0,0.0,0.65,0.05,0.0,0.0,,,0.9,,,0.7,,,,,,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,0.6,,,,,,,,,,,,,,,,,,,,
,revgss_x,2025.0,computational,5,5,0.2,0.432,-0.2,0.0,1.0,0.0,0.733,0.249,0.2,0.2,0.0,0.0,,0.0,,-0.2,,0.8,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,0.8,0.4,,,0.0,,,,,,,,,,0.4,,,,,,,,,,,,,
,revgss_x,2023.0,theoretical,3,6,0.467,0.499,0.0,0.0,0.0,0.0,0.533,0.525,0.9,0.1,0.8,0.0,0.6,1.0,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,-0.2,,,1.0,,,,0.8,,,,,,,,,,1.0,,0.8,,,,,,,,,,,
,revgss_x,2025.0,computational,3,4,0.6,0.0,1.0,0.0,0.0,0.0,-0.1,0.1,0.0,0.0,0.1,0.3,,,,,,,,,,,,0.6,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,0.0,,,,-0.2,,,,,,,,,,,,,,,-0.2,,,,,,,0.4,,,,
,revgss_x,2021.0,computational,2,1,0.6,0.0,-0.2,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,,,0.6,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,revgss_x,1999.0,computational,4,5,1.0,0.0,1.0,0.0,-0.1,0.1,0.0,0.0,0.7,0.1,0.733,0.249,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,-0.2,0.0,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,0.8,,1.0,0.8,0.4,,,,,,,,,
,revgss_x,2024.0,theoretical,6,2,0.75,0.05,0.833,0.047,0.9,0.0,0.0,0.0,0.7,0.0,0.9,0.0,0.8,,,,,0.7,,,,,,,0.9,,,,,0.8,,,,,0.8,,0.9,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,0.9,,,,,,,,,,,
,revgss_x,2018.0,computational,3,3,0.6,0.2,-0.2,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.6,0.0,0.4,,,,,,,,,,0.8,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,1.0,,,,,,,0.6,,,,,,,,,,,
,revgss_x,2008.0,computational,2,0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,revgss_x,2010.0,computational,6,8,0.0,0.572,-0.15,0.35,-0.3,0.0,-0.02,0.598,0.5,0.4,0.6,0.0,,0.8,,,,-0.3,,,,,,-0.5,-0.5,,,,,,,,,,0.2,,,,,,-0.3,,,,,,,,-0.2,,-0.3,,,0.6,-0.9,,0.7,,,,0.1,,,,,,,,,,0.9,,,0.6,,,,,,,,,,
,revgss_x,1982.0,theoretical,10,2,0.38,0.279,-0.067,0.613,-0.25,0.55,0.55,0.25,0.0,0.0,0.0,0.0,0.3,,0.7,0.7,,0.2,,,,0.0,,,-0.8,,,,,,,0.7,,,-0.1,,,,,,,-0.8,,,,,,0.3,,,,,0.3,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,revgss_x,2021.0,empirical,7,5,-0.033,0.537,0.0,0.0,-1.0,0.0,-0.075,0.614,0.9,0.0,0.0,0.0,0.6,0.2,-0.3,-0.5,,0.6,,-0.8,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,0.2,,-0.7,,,-0.6,,0.8,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,
,revgss_x,2011.0,empirical,8,7,-0.2,0.235,0.65,0.05,0.35,0.15,-0.4,0.6,0.067,0.579,-0.65,0.25,,,,-0.3,0.2,-0.3,,,,,,-0.4,0.7,,,,,,,,0.6,,,,,,0.5,,,0.2,,,,,,,,,,,,-1.0,,,,,,0.2,0.7,,,,,,,-0.7,0.2,,,,,,-0.9,,,-0.4,,,,,,
,revgss_x,2012.0,computational,15,14,0.383,0.488,-0.317,0.552,-0.467,0.262,0.033,0.573,0.417,0.534,0.0,0.8,0.4,,-0.6,0.8,0.9,0.5,,,,,,0.3,0.6,0.2,-0.9,,,-0.4,-0.5,,,,-0.9,,-0.6,,,,,,-0.1,,,-0.7,,,0.2,,0.9,,-0.9,-0.4,,0.4,,,,0.0,-0.7,0.8,0.3,,,0.9,0.6,,,,0.6,,-0.8,,,0.8,,,,,,,,
,revgss_x,2025.0,empirical,19,16,-0.24,0.508,-0.317,0.527,-0.012,0.443,0.275,0.249,-0.367,0.427,-0.183,0.53,0.0,0.6,-0.5,-0.4,,-0.9,,,,,,,-0.4,,,,,-0.1,,0.7,-0.9,-0.8,-0.4,,0.8,0.5,-0.5,,0.1,-0.1,,-0.6,-0.1,,-0.2,,0.2,0.5,-0.1,,,0.5,,,,,,,-0.1,,,,,0.4,,-0.3,-0.6,-0.8,-0.8,,-0.9,-0.2,-0.8,,0.2,0.6,,0.0,,,,
